topics, num_imgs, num_hrefs, kw_avg_avg, data_channel_is_tech, data_channel_is_other, shares
Other,0.0,1.0,4747.79116008,0.0,1.0,835
Business,1.0,8.0,2308.20386045,0.0,0.0,4400
Lifestyle,0.0,4.0,2402.43796986,0.0,0.0,20800
Business,1.0,14.0,2880.23416959,0.0,0.0,658
World,1.0,19.0,2268.96445281,0.0,0.0,850
Technology,1.0,5.0,2517.04724249,1.0,0.0,675
Technology,11.0,49.0,2938.94799036,1.0,0.0,2500
Technology,0.0,7.0,1770.08739036,1.0,0.0,753
Business,0.0,6.0,2958.65221573,0.0,0.0,654
Technology,19.0,33.0,3136.2712606,1.0,0.0,2900
Technology,1.0,13.0,1551.71261507,1.0,0.0,1400
Technology,9.0,5.0,2176.88441678,1.0,0.0,908
Technology,12.0,28.0,4037.75021196,1.0,0.0,9200
World,0.0,8.0,2487.15043685,0.0,0.0,340
Other,9.0,8.0,2876.82808161,0.0,1.0,424
Other,0.0,6.0,4527.97702136,0.0,1.0,21400
Lifestyle,1.0,9.0,2704.68950597,0.0,0.0,902
Business,1.0,12.0,2525.42855435,0.0,0.0,3100
Business,1.0,5.0,3735.65680506,0.0,0.0,6900
Technology,1.0,18.0,1743.52484071,1.0,0.0,2300
Technology,10.0,9.0,2779.56254763,1.0,0.0,3000
Entertainment,24.0,9.0,2695.31189848,0.0,0.0,639
World,1.0,4.0,2515.40902891,0.0,0.0,767
Other,0.0,4.0,3688.33230929,0.0,1.0,1100
Other,1.0,24.0,3980.87871492,0.0,1.0,579
Other,0.0,4.0,4667.87028667,0.0,1.0,17700
Business,1.0,15.0,1900.20579908,0.0,0.0,63
Other,0.0,4.0,3694.04123995,0.0,1.0,836
Business,1.0,8.0,3187.18137391,0.0,0.0,750
Business,1.0,2.0,3664.07982821,0.0,0.0,1400
Business,1.0,1.0,3348.28349854,0.0,0.0,1100
Other,15.0,38.0,4866.14048892,0.0,1.0,1100
Business,1.0,10.0,2021.43152804,0.0,0.0,311
Other,1.0,7.0,4320.41483351,0.0,1.0,1600
Technology,1.0,9.0,3553.35782595,1.0,0.0,1700
Technology,1.0,6.0,2495.4382972,1.0,0.0,2200
Technology,1.0,7.0,2176.7404268,1.0,0.0,6200
Entertainment,1.0,5.0,3464.72713867,0.0,0.0,538
Technology,1.0,4.0,2895.51630887,1.0,0.0,976
Technology,1.0,5.0,2688.54149942,1.0,0.0,1000
Technology,1.0,2.0,3149.7739512,1.0,0.0,1100
World,1.0,5.0,2657.25696117,0.0,0.0,2200
Technology,1.0,4.0,2944.51572069,1.0,0.0,1300
Entertainment,0.0,4.0,2368.54764243,0.0,0.0,909
Other,10.0,19.0,3478.3357452,0.0,1.0,3800
Business,1.0,8.0,2511.85048511,0.0,0.0,537
Entertainment,23.0,12.0,2129.80380008,0.0,0.0,402
Other,1.0,10.0,3046.48531096,0.0,1.0,2400
Entertainment,7.0,11.0,3452.55811148,0.0,0.0,3800
Entertainment,0.0,12.0,3576.10567361,0.0,0.0,438
Social Media,1.0,7.0,1919.04388274,0.0,0.0,398
Technology,0.0,6.0,2010.92595983,1.0,0.0,6500
Entertainment,1.0,4.0,2382.01265932,0.0,0.0,796
Technology,0.0,5.0,3882.11891355,1.0,0.0,1200
Technology,12.0,7.0,1825.22178206,1.0,0.0,1100
Social Media,1.0,12.0,3612.88201295,0.0,0.0,1200
Business,0.0,1.0,3299.03173706,0.0,0.0,583
Technology,8.0,2.0,2887.51431177,1.0,0.0,1800
Technology,1.0,4.0,2942.64062488,1.0,0.0,1000
Technology,14.0,9.0,2065.70475647,1.0,0.0,1300
Business,1.0,10.0,3073.32984594,0.0,0.0,697
Other,12.0,17.0,4113.22657725,0.0,1.0,4600
Other,1.0,12.0,5268.46771674,0.0,1.0,211
Social Media,1.0,19.0,2208.49456702,0.0,0.0,1700
Social Media,1.0,16.0,2580.74038656,0.0,0.0,414
World,1.0,19.0,1917.5844198,0.0,0.0,597
Business,0.0,14.0,2911.17608341,0.0,0.0,766
Entertainment,1.0,7.0,3568.10583349,0.0,0.0,1300
Other,7.0,6.0,3364.22967389,0.0,1.0,14700
Social Media,1.0,12.0,3621.78971413,0.0,0.0,2000
World,1.0,3.0,1481.00271767,0.0,0.0,57
Other,0.0,6.0,3788.62165027,0.0,1.0,1900
Business,1.0,4.0,2905.86994964,0.0,0.0,2700
Social Media,0.0,7.0,2706.01881194,0.0,0.0,8700
Technology,0.0,6.0,3070.83421143,1.0,0.0,1600
Lifestyle,1.0,4.0,2959.08796728,0.0,0.0,468
World,3.0,10.0,2476.28311982,0.0,0.0,1200
Technology,1.0,3.0,3071.92527012,1.0,0.0,5000
Technology,0.0,2.0,3411.77918441,1.0,0.0,1800
Other,8.0,12.0,3846.16861819,0.0,1.0,580
Entertainment,0.0,2.0,3257.92785068,0.0,0.0,1800
Social Media,1.0,6.0,3990.87523918,0.0,0.0,1900
Social Media,1.0,5.0,3675.31321418,0.0,0.0,1200
World,0.0,5.0,3249.95855,0.0,0.0,604
Technology,1.0,9.0,2387.5263074,1.0,0.0,1300
Other,1.0,26.0,2631.02488368,0.0,1.0,563
Business,1.0,4.0,2270.28119473,0.0,0.0,493
Other,0.0,4.0,4061.0112395,0.0,1.0,612
Entertainment,0.0,2.0,3020.58036828,0.0,0.0,1100
World,1.0,15.0,1846.33511636,0.0,0.0,869
Business,1.0,3.0,2730.18355128,0.0,0.0,767
World,1.0,10.0,1677.82670888,0.0,0.0,745
Other,14.0,4.0,4858.33688355,0.0,1.0,1300
Lifestyle,12.0,25.0,2900.7600422,0.0,0.0,2300
Other,10.0,13.0,3286.43817798,0.0,1.0,786
Lifestyle,0.0,11.0,10412.0603952,0.0,0.0,775
Lifestyle,11.0,22.0,3134.69063094,0.0,0.0,17600
Lifestyle,1.0,12.0,2785.10821881,0.0,0.0,731
Business,1.0,12.0,2466.84205564,0.0,0.0,1800
Technology,0.0,5.0,2376.36066011,1.0,0.0,1200
Social Media,0.0,4.0,2876.97853008,0.0,0.0,1200
Business,1.0,14.0,1669.49317583,0.0,0.0,830
Business,1.0,7.0,2783.64909215,0.0,0.0,1400
Technology,0.0,4.0,2413.77109341,1.0,0.0,2200
Technology,10.0,8.0,2129.93834081,1.0,0.0,655
Technology,11.0,3.0,2739.16033049,1.0,0.0,1900
World,1.0,3.0,2250.2475278,0.0,0.0,885
Technology,1.0,6.0,2074.76391227,1.0,0.0,1000
Business,1.0,3.0,2690.18749104,0.0,0.0,2200
Technology,1.0,8.0,4278.36107129,1.0,0.0,3000
Social Media,1.0,13.0,3215.47831098,0.0,0.0,2400
Social Media,32.0,73.0,3128.3067271,0.0,0.0,1300
Other,28.0,29.0,4819.71165485,0.0,1.0,15600
Business,1.0,9.0,2511.73251413,0.0,0.0,3200
Business,0.0,5.0,2660.29367379,0.0,0.0,937
Entertainment,1.0,14.0,3698.2393684,0.0,0.0,1400
Entertainment,1.0,6.0,1643.39077924,0.0,0.0,21900
Technology,1.0,7.0,2316.2451787,1.0,0.0,2400
Entertainment,1.0,5.0,3367.9957899,0.0,0.0,1000
Lifestyle,6.0,25.0,4021.81414042,0.0,0.0,1600
World,1.0,11.0,3088.13395895,0.0,0.0,458
World,1.0,10.0,2417.23063261,0.0,0.0,5700
World,0.0,8.0,2582.74917734,0.0,0.0,1700
Business,1.0,5.0,1814.96847446,0.0,0.0,708
Entertainment,1.0,4.0,2896.32049682,0.0,0.0,4100
Other,0.0,3.0,4725.29632042,0.0,1.0,3500
Other,0.0,5.0,3273.48049399,0.0,1.0,2000
World,0.0,9.0,1731.27375475,0.0,0.0,648
World,1.0,9.0,2114.78347075,0.0,0.0,724
World,1.0,11.0,1748.46824508,0.0,0.0,331
Lifestyle,1.0,14.0,9948.62459752,0.0,0.0,4700
Social Media,1.0,4.0,2473.70342542,0.0,0.0,11600
Social Media,1.0,4.0,3717.7250989,0.0,0.0,18900
Technology,0.0,5.0,2862.67440136,1.0,0.0,4000
Business,1.0,7.0,2181.05035377,0.0,0.0,585
Technology,1.0,6.0,2367.99255669,1.0,0.0,4800
Other,1.0,15.0,5017.98516326,0.0,1.0,14200
Business,1.0,3.0,2403.62680021,0.0,0.0,826
Business,1.0,3.0,1737.74879758,0.0,0.0,562
Business,0.0,6.0,3127.58307932,0.0,0.0,476
Other,14.0,17.0,4780.01681452,0.0,1.0,856
Other,1.0,6.0,4607.23601826,0.0,1.0,1200
Entertainment,1.0,7.0,2401.03399641,0.0,0.0,830
Other,10.0,19.0,3576.29996312,0.0,1.0,1700
Other,21.0,9.0,4143.02851657,0.0,1.0,2300
World,1.0,12.0,2767.36783384,0.0,0.0,840
Entertainment,1.0,5.0,3922.04120642,0.0,0.0,918
Other,0.0,28.0,3845.63014686,0.0,1.0,1300
World,1.0,15.0,1687.97753066,0.0,0.0,908
Business,0.0,5.0,3388.90119385,0.0,0.0,1600
Social Media,1.0,17.0,4318.00337644,0.0,0.0,2000
Lifestyle,0.0,5.0,1732.79705979,0.0,0.0,407
Other,0.0,27.0,3777.54574263,0.0,1.0,5600
Other,21.0,4.0,5378.32546529,0.0,1.0,4100
Technology,0.0,9.0,2755.1277669,1.0,0.0,1300
Technology,0.0,5.0,2267.47448991,1.0,0.0,1300
Technology,1.0,11.0,2493.94332302,1.0,0.0,1600
World,1.0,14.0,2247.15281008,0.0,0.0,459
Business,1.0,10.0,1823.3100687,0.0,0.0,2400
Business,1.0,5.0,3585.18015538,0.0,0.0,1600
Other,0.0,6.0,4037.80342131,0.0,1.0,3300
Entertainment,1.0,4.0,1845.87343417,0.0,0.0,728
Business,1.0,5.0,2119.74478924,0.0,0.0,643
Social Media,1.0,22.0,2867.42070355,0.0,0.0,1500
Lifestyle,1.0,7.0,2451.85192859,0.0,0.0,835
Lifestyle,1.0,13.0,3373.37839963,0.0,0.0,2000
Technology,1.0,17.0,1844.75282681,1.0,0.0,1600
Technology,1.0,8.0,2766.27829209,1.0,0.0,1000
Entertainment,1.0,7.0,2551.21553368,0.0,0.0,561
Business,1.0,7.0,2498.05909618,0.0,0.0,1300
Other,35.0,4.0,4361.44686615,0.0,1.0,29500
World,1.0,12.0,2450.68157554,0.0,0.0,1100
Business,1.0,4.0,2566.32278115,0.0,0.0,1300
Business,1.0,21.0,2484.04607521,0.0,0.0,455
Business,1.0,10.0,3265.15033896,0.0,0.0,2700
Entertainment,1.0,12.0,3085.23144532,0.0,0.0,8300
Business,1.0,14.0,3119.97342154,0.0,0.0,1100
Other,0.0,3.0,3566.39654005,0.0,1.0,442
Entertainment,0.0,6.0,2416.5922582,0.0,0.0,941
Technology,1.0,12.0,2685.65716166,1.0,0.0,1400
Technology,1.0,6.0,2202.26203746,1.0,0.0,878
Entertainment,1.0,4.0,3095.81675376,0.0,0.0,3400
Entertainment,10.0,5.0,3292.99173506,0.0,0.0,9800
Lifestyle,1.0,7.0,4380.70590793,0.0,0.0,1500
Other,0.0,3.0,3217.60765117,0.0,1.0,806
Social Media,0.0,4.0,2956.69535324,0.0,0.0,5800
Other,0.0,26.0,4818.5232179,0.0,1.0,621
Technology,1.0,30.0,2815.01013235,1.0,0.0,1400
Social Media,32.0,0.0,3893.73704488,0.0,0.0,1600
Technology,9.0,13.0,2493.05122116,1.0,0.0,2000
Business,1.0,11.0,3959.62059982,0.0,0.0,4100
Other,0.0,17.0,2230.45659594,0.0,1.0,2800
Other,22.0,4.0,3846.04828819,0.0,1.0,2200
Technology,14.0,27.0,2287.98691922,1.0,0.0,4900
Other,1.0,5.0,3189.25017143,0.0,1.0,958
Technology,10.0,3.0,4425.48537552,1.0,0.0,1200
Other,0.0,0.0,3321.45800609,0.0,1.0,1100
Technology,1.0,5.0,2139.22297706,1.0,0.0,2100
Other,15.0,20.0,4669.8775757,0.0,1.0,862
Technology,1.0,5.0,3415.54269701,1.0,0.0,2100
Social Media,11.0,19.0,3400.27963082,0.0,0.0,1700
Social Media,10.0,25.0,2986.4378898,0.0,0.0,903
Other,21.0,24.0,2989.51039895,0.0,1.0,745
Other,0.0,13.0,3353.80889703,0.0,1.0,6300
World,1.0,23.0,3570.33814782,0.0,0.0,7600
Technology,0.0,4.0,2946.43434188,1.0,0.0,3100
Entertainment,0.0,0.0,4474.23077895,0.0,0.0,1700
Technology,11.0,20.0,3108.48291178,1.0,0.0,1600
Technology,0.0,5.0,3012.59726124,1.0,0.0,6900
Technology,0.0,7.0,3205.08341696,1.0,0.0,2900
Technology,6.0,13.0,3435.39205518,1.0,0.0,2200
World,1.0,14.0,2432.23783538,0.0,0.0,1300
Other,22.0,25.0,5621.49704172,0.0,1.0,53200
Technology,0.0,5.0,3019.27137299,1.0,0.0,6100
Other,21.0,24.0,4886.78330787,0.0,1.0,1200
Entertainment,0.0,13.0,3325.13461946,0.0,0.0,1300
Entertainment,1.0,7.0,5452.08449378,0.0,0.0,4100
Business,0.0,20.0,2777.38844411,0.0,0.0,956
Other,0.0,5.0,3083.43976248,0.0,1.0,993
World,0.0,4.0,1985.45029598,0.0,0.0,1300
Business,1.0,1.0,2479.16710614,0.0,0.0,1600
Other,30.0,33.0,3047.63666211,0.0,1.0,750
Business,1.0,5.0,3224.13369777,0.0,0.0,6600
Social Media,1.0,8.0,14715.1641139,0.0,0.0,20000
Lifestyle,1.0,20.0,3712.31617612,0.0,0.0,4500
Other,10.0,15.0,3250.16890627,0.0,1.0,920
Business,1.0,7.0,3027.08628887,0.0,0.0,780
Technology,0.0,1.0,2388.90701833,1.0,0.0,1400
World,1.0,6.0,2297.31673114,0.0,0.0,3500
Other,15.0,17.0,2821.97686842,0.0,1.0,5600
Business,0.0,5.0,2504.78919623,0.0,0.0,642
World,1.0,11.0,1657.7561872,0.0,0.0,650
Other,0.0,8.0,4360.39536726,0.0,1.0,641
Lifestyle,0.0,8.0,2831.04518977,0.0,0.0,546
Technology,12.0,19.0,3863.43138413,1.0,0.0,1800
Technology,11.0,22.0,3171.67094263,1.0,0.0,3100
Technology,1.0,13.0,1976.17296955,1.0,0.0,2400
Business,1.0,5.0,2027.77960927,0.0,0.0,787
Other,0.0,6.0,4136.26844043,0.0,1.0,8300
World,1.0,15.0,2297.76129822,0.0,0.0,813
Other,0.0,4.0,2949.46400931,0.0,1.0,902
Business,1.0,7.0,2588.70645434,0.0,0.0,1300
Lifestyle,1.0,6.0,3762.24641849,0.0,0.0,3200
Lifestyle,0.0,4.0,5210.58662202,0.0,0.0,2800
Entertainment,0.0,12.0,2217.80748116,0.0,0.0,9000
Business,1.0,4.0,2017.94697299,0.0,0.0,2000
World,1.0,8.0,2141.99460617,0.0,0.0,1200
Technology,1.0,43.0,2857.38608225,1.0,0.0,3900
Business,1.0,7.0,2350.00698039,0.0,0.0,872
Entertainment,0.0,4.0,2062.87414782,0.0,0.0,720
Business,8.0,10.0,3377.41499578,0.0,0.0,1600
Other,11.0,26.0,4197.75103008,0.0,1.0,4700
Other,12.0,5.0,4693.97329725,0.0,1.0,1500
Entertainment,1.0,10.0,4412.42358034,0.0,0.0,1800
Entertainment,10.0,26.0,3080.72915565,0.0,0.0,2900
Entertainment,0.0,4.0,3449.25282825,0.0,0.0,656
Business,1.0,9.0,3320.08961344,0.0,0.0,695
Technology,1.0,9.0,3882.65471,1.0,0.0,594
World,1.0,19.0,2208.35093568,0.0,0.0,953
Entertainment,1.0,9.0,2467.66848229,0.0,0.0,743
Entertainment,0.0,9.0,4568.95041687,0.0,0.0,841
Business,0.0,5.0,4190.04171646,0.0,0.0,721
Entertainment,35.0,16.0,2964.0698067,0.0,0.0,532
Entertainment,1.0,4.0,1866.21575744,0.0,0.0,1400
Other,0.0,13.0,4151.87024457,0.0,1.0,946
World,0.0,1.0,2715.02674576,0.0,0.0,6600
Business,1.0,16.0,2357.08606043,0.0,0.0,640
World,0.0,13.0,2430.12941152,0.0,0.0,510
Technology,14.0,15.0,2584.32983061,1.0,0.0,3500
Business,1.0,5.0,3071.05794927,0.0,0.0,1300
Business,1.0,6.0,3055.53453489,0.0,0.0,944
Technology,1.0,8.0,2093.09630288,1.0,0.0,6500
Entertainment,1.0,9.0,3300.74138782,0.0,0.0,739
Entertainment,1.0,6.0,3695.39396315,0.0,0.0,965
Entertainment,0.0,6.0,2910.65411177,0.0,0.0,541
Social Media,22.0,27.0,4411.96848289,0.0,0.0,7900
World,1.0,14.0,2455.31156695,0.0,0.0,706
Entertainment,0.0,3.0,1930.5689631,0.0,0.0,924
Technology,1.0,3.0,2341.88264771,1.0,0.0,942
Entertainment,1.0,18.0,2467.66848229,0.0,0.0,893
Social Media,1.0,26.0,2434.2491638,0.0,0.0,1200
Other,0.0,5.0,4427.9309047,0.0,1.0,461
Entertainment,0.0,8.0,3910.81832058,0.0,0.0,642
Technology,14.0,16.0,2640.8290956,1.0,0.0,857
Entertainment,1.0,10.0,3301.69407056,0.0,0.0,1200
Entertainment,1.0,3.0,2583.34803806,0.0,0.0,669
Other,1.0,9.0,1883.75852748,0.0,1.0,813
Other,0.0,6.0,4598.52802838,0.0,1.0,7900
Entertainment,1.0,6.0,2537.70744775,0.0,0.0,1300
World,1.0,5.0,2084.55058977,0.0,0.0,999
Business,1.0,6.0,2294.71305259,0.0,0.0,2800
Technology,6.0,9.0,2152.06681452,1.0,0.0,789
Technology,1.0,12.0,3277.41008937,1.0,0.0,853
Entertainment,0.0,2.0,3098.85649285,0.0,0.0,707
Business,1.0,2.0,1572.39673703,0.0,0.0,618
Technology,0.0,5.0,3070.63555585,1.0,0.0,1500
Entertainment,22.0,11.0,2270.05475239,0.0,0.0,14500
World,13.0,22.0,2618.11702839,0.0,0.0,1300
World,1.0,11.0,1615.70837989,0.0,0.0,904
Entertainment,0.0,1.0,2410.92482945,0.0,0.0,2100
Technology,1.0,10.0,2087.81556131,1.0,0.0,944
Entertainment,1.0,7.0,1471.21660307,0.0,0.0,570
Lifestyle,1.0,6.0,3189.60953714,0.0,0.0,654
Other,10.0,12.0,3359.00174056,0.0,1.0,2800
Entertainment,0.0,7.0,3310.24369486,0.0,0.0,500
Other,0.0,19.0,4137.52443745,0.0,1.0,1100
Lifestyle,1.0,32.0,4261.75179091,0.0,0.0,737
Business,1.0,5.0,2384.8346603,0.0,0.0,4500
Business,1.0,5.0,2392.23163999,0.0,0.0,518
Business,1.0,8.0,2532.77649684,0.0,0.0,939
Other,0.0,4.0,5131.66956802,0.0,1.0,1200
Technology,23.0,9.0,2402.41505562,1.0,0.0,1400
Entertainment,1.0,41.0,2891.96068259,0.0,0.0,1100
Business,1.0,5.0,2652.45447013,0.0,0.0,1300
Entertainment,0.0,4.0,3916.89568612,0.0,0.0,4300
Business,1.0,26.0,3421.24205747,0.0,0.0,927
Business,0.0,3.0,2435.11277542,0.0,0.0,15100
Social Media,47.0,83.0,3349.23532953,0.0,0.0,1500
Technology,1.0,25.0,2642.2468317,1.0,0.0,1000
Technology,1.0,4.0,2170.21767145,1.0,0.0,1700
Technology,11.0,12.0,2844.47276737,1.0,0.0,1600
Technology,0.0,7.0,3021.12210911,1.0,0.0,738
World,1.0,6.0,1990.58509324,0.0,0.0,756
Other,10.0,15.0,4291.08251556,0.0,1.0,1100
Entertainment,0.0,13.0,2781.56845518,0.0,0.0,429
Lifestyle,0.0,5.0,2993.4897479,0.0,0.0,3000
Business,1.0,16.0,2906.93807085,0.0,0.0,1200
World,1.0,3.0,2435.64083832,0.0,0.0,461
Business,1.0,14.0,2294.71737812,0.0,0.0,1100
Other,21.0,25.0,5235.30449904,0.0,1.0,11200
World,1.0,7.0,2576.63362806,0.0,0.0,397
Entertainment,1.0,9.0,2644.02251472,0.0,0.0,873
Other,10.0,13.0,3491.45775177,0.0,1.0,1200
Entertainment,1.0,7.0,2879.85856305,0.0,0.0,942
Other,1.0,58.0,3322.3279597,0.0,1.0,1200
Business,1.0,6.0,2101.19367904,0.0,0.0,801
Other,0.0,3.0,3343.75848542,0.0,1.0,1400
Other,15.0,18.0,3354.71971794,0.0,1.0,2400
World,1.0,11.0,3014.57881309,0.0,0.0,899
Lifestyle,1.0,18.0,3212.23337378,0.0,0.0,1500
Other,10.0,17.0,4079.06899464,0.0,1.0,2200
World,1.0,7.0,2482.9700795,0.0,0.0,790
World,1.0,8.0,2123.44220754,0.0,0.0,491
Business,1.0,7.0,2385.50671225,0.0,0.0,919
Lifestyle,1.0,12.0,2004.70430734,0.0,0.0,1200
Entertainment,0.0,4.0,2584.39528039,0.0,0.0,9700
Technology,0.0,5.0,1874.03194361,1.0,0.0,5300
Business,1.0,5.0,1963.17250276,0.0,0.0,595
World,1.0,8.0,2782.04116062,0.0,0.0,768
Technology,9.0,11.0,3362.28330346,1.0,0.0,11900
Entertainment,0.0,2.0,4221.98389294,0.0,0.0,1000
Other,0.0,3.0,3714.37025997,0.0,1.0,451
Other,20.0,26.0,3973.42638287,0.0,1.0,2700
World,1.0,17.0,3402.06228082,0.0,0.0,3100
Entertainment,1.0,3.0,3490.34823427,0.0,0.0,529
Entertainment,0.0,5.0,3552.0443439,0.0,0.0,658
Business,1.0,6.0,2474.52786053,0.0,0.0,597
Business,1.0,9.0,2421.24226189,0.0,0.0,2000
Business,1.0,10.0,2210.59681274,0.0,0.0,761
Lifestyle,11.0,28.0,3791.38530082,0.0,0.0,1100
Lifestyle,0.0,1.0,2070.11313108,0.0,0.0,4900
Business,0.0,15.0,2330.95652494,0.0,0.0,968
Entertainment,0.0,3.0,2711.6179704,0.0,0.0,12600
Technology,16.0,28.0,2422.91555894,1.0,0.0,958
Social Media,1.0,13.0,2669.27629546,0.0,0.0,4100
Business,1.0,7.0,3446.35528833,0.0,0.0,6700
Social Media,1.0,6.0,3387.19686174,0.0,0.0,3100
Business,1.0,10.0,2436.7597825,0.0,0.0,1100
Business,1.0,8.0,2958.63276596,0.0,0.0,1100
Technology,1.0,2.0,3681.9698218,1.0,0.0,1200
Business,1.0,7.0,2165.10959478,0.0,0.0,933
Technology,1.0,7.0,2862.46353123,1.0,0.0,3600
Business,0.0,7.0,2364.92841074,0.0,0.0,522
Entertainment,1.0,2.0,3959.49889996,0.0,0.0,1300
Entertainment,34.0,49.0,4726.7361571,0.0,0.0,16300
Entertainment,17.0,19.0,3685.64310528,0.0,0.0,1000
Other,34.0,40.0,4791.45026659,0.0,1.0,2100
Lifestyle,1.0,9.0,1780.86702207,0.0,0.0,1600
Business,1.0,3.0,2514.16796996,0.0,0.0,783
Entertainment,0.0,5.0,2528.96713674,0.0,0.0,1100
Other,0.0,19.0,3187.25089399,0.0,1.0,2200
Entertainment,1.0,5.0,1989.53866978,0.0,0.0,1300
Business,1.0,6.0,2711.97968188,0.0,0.0,5200
Technology,1.0,11.0,2077.95302942,1.0,0.0,1100
Other,0.0,6.0,3938.32603596,0.0,1.0,1000
Entertainment,1.0,11.0,1955.7193756,0.0,0.0,741
Entertainment,1.0,7.0,2528.96713674,0.0,0.0,734
Entertainment,1.0,32.0,2968.10476352,0.0,0.0,833
Entertainment,1.0,7.0,2486.34200598,0.0,0.0,540
World,1.0,14.0,1649.94904239,0.0,0.0,488
World,1.0,10.0,2094.85802551,0.0,0.0,434
World,1.0,11.0,1932.80269852,0.0,0.0,2700
Technology,13.0,12.0,2559.58617072,1.0,0.0,2800
Entertainment,1.0,2.0,2080.77983974,0.0,0.0,761
Other,6.0,37.0,3577.68795343,0.0,1.0,1300
Technology,1.0,2.0,2709.05511322,1.0,0.0,1300
World,1.0,17.0,2306.1456195,0.0,0.0,702
Entertainment,0.0,8.0,2528.96713674,0.0,0.0,820
Technology,1.0,5.0,1789.87044581,1.0,0.0,688
Other,13.0,18.0,4737.9594193,0.0,1.0,16100
Other,11.0,15.0,2972.53954248,0.0,1.0,3100
Lifestyle,0.0,3.0,2747.98661011,0.0,0.0,783
Business,1.0,2.0,4287.7081539,0.0,0.0,3800
Social Media,1.0,15.0,2882.68105029,0.0,0.0,1300
Technology,0.0,4.0,2386.66025017,1.0,0.0,5000
Social Media,0.0,7.0,3984.28231794,0.0,0.0,1200
Social Media,0.0,6.0,3174.31352681,0.0,0.0,6500
Other,10.0,17.0,4878.88617557,0.0,1.0,1000
Business,1.0,2.0,2661.2946005,0.0,0.0,2500
Entertainment,0.0,3.0,2199.57908196,0.0,0.0,535
Business,1.0,6.0,2083.95086681,0.0,0.0,750
Business,1.0,37.0,2149.97909925,0.0,0.0,4200
Business,1.0,7.0,2692.95642601,0.0,0.0,595
Lifestyle,1.0,10.0,7554.0268188,0.0,0.0,2900
World,1.0,11.0,2552.30239876,0.0,0.0,2300
Social Media,14.0,3.0,3731.61749279,0.0,0.0,890
Technology,1.0,18.0,2346.09713919,1.0,0.0,996
Other,36.0,37.0,4209.06929071,0.0,1.0,2200
World,1.0,9.0,1707.69127355,0.0,0.0,483
Other,0.0,15.0,3801.32518845,0.0,1.0,573
Other,0.0,1.0,2241.76095798,0.0,1.0,17800
Entertainment,1.0,7.0,2491.83725694,0.0,0.0,608
Entertainment,1.0,10.0,3182.60908983,0.0,0.0,427
Technology,1.0,4.0,3933.11713032,1.0,0.0,4800
Technology,0.0,7.0,2731.32476349,1.0,0.0,874
Technology,1.0,9.0,2585.59821414,1.0,0.0,773
Technology,1.0,7.0,2119.14248275,1.0,0.0,782
Entertainment,0.0,6.0,2626.44289589,0.0,0.0,758
Other,8.0,15.0,4713.53907207,0.0,1.0,39500
World,0.0,7.0,2464.75385437,0.0,0.0,852
Other,0.0,5.0,4696.48049124,0.0,1.0,1000
World,0.0,10.0,2394.08764622,0.0,0.0,3100
World,1.0,12.0,1593.98255724,0.0,0.0,597
World,1.0,5.0,1395.88215762,0.0,0.0,319
Business,1.0,12.0,2251.94127906,0.0,0.0,435
Social Media,1.0,4.0,2971.38086197,0.0,0.0,1900
Social Media,15.0,16.0,3363.07437856,0.0,0.0,2400
Business,1.0,5.0,2333.0370431,0.0,0.0,1100
Business,0.0,10.0,2468.49351946,0.0,0.0,2700
Technology,6.0,13.0,3197.40151472,1.0,0.0,2200
Technology,21.0,52.0,3518.64211028,1.0,0.0,10800
Business,1.0,12.0,2162.0039044,0.0,0.0,964
Business,1.0,6.0,4404.77319937,0.0,0.0,1600
Technology,0.0,6.0,2053.88719077,1.0,0.0,441
World,1.0,4.0,2791.77387501,0.0,0.0,436
Business,1.0,3.0,3035.17730182,0.0,0.0,1000
Business,1.0,3.0,1536.11996459,0.0,0.0,1500
Technology,1.0,7.0,2245.34796155,1.0,0.0,2900
Technology,1.0,6.0,2257.22699301,1.0,0.0,828
Technology,1.0,3.0,2196.98788153,1.0,0.0,931
Entertainment,1.0,9.0,2445.27662945,0.0,0.0,1300
Social Media,32.0,73.0,3215.80044581,0.0,0.0,966
Entertainment,0.0,6.0,2877.34243126,0.0,0.0,1200
Business,1.0,5.0,3080.19698982,0.0,0.0,962
Other,0.0,6.0,3032.56358048,0.0,1.0,4600
Business,1.0,9.0,2831.45178528,0.0,0.0,861
Technology,16.0,4.0,2820.34307904,1.0,0.0,775
Technology,17.0,5.0,2501.34743634,1.0,0.0,1800
Technology,1.0,10.0,2811.87521412,1.0,0.0,1100
Technology,17.0,4.0,2619.02750294,1.0,0.0,1200
Technology,17.0,5.0,2417.12888674,1.0,0.0,1400
Technology,11.0,4.0,3055.48351354,1.0,0.0,549
World,1.0,7.0,2431.37144295,0.0,0.0,461
Social Media,1.0,11.0,2728.24629184,0.0,0.0,967
Entertainment,1.0,5.0,2571.80813771,0.0,0.0,974
Entertainment,1.0,3.0,4417.42949757,0.0,0.0,2300
Business,1.0,4.0,2437.2878464,0.0,0.0,789
World,0.0,5.0,2528.43236577,0.0,0.0,615
Business,1.0,6.0,2178.31704105,0.0,0.0,3500
Other,0.0,3.0,4600.2559612,0.0,1.0,7400
Lifestyle,11.0,23.0,3148.25435462,0.0,0.0,1400
Entertainment,1.0,20.0,2388.08178478,0.0,0.0,49500
